player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
1367,401353226,0.0,91.0,0,0,-1.05,-0.61,-0.7,0.08,-1.23,-2.28
3670,401353226,0.0,91.0,0,0,-1.69,-0.46,-0.71,-0.92,-2.09,-3.78
257,401353226,34.0,34.0,0,0,0.01,1.55,-0.24,0.01,1.32,1.33
3351,401353226,34.0,34.0,0,0,0.88,-0.03,-0.21,0.7,0.45,1.33
9530,401353226,75.0,75.0,0,0,0.72,-0.85,-0.65,-0.65,-2.14,-1.42
9931,401353226,3.0,3.0,1,0,1.37,0.21,1.52,0.22,1.96,3.33
4412121,401353226,0.0,91.0,0,0,0.74,-2.53,-1.4,-0.6,-4.52,-3.78
6007,401353226,0.0,91.0,0,0,-1.93,-0.37,-0.68,0.19,-0.85,-2.78
186,401353226,0.0,91.0,0,0,-2.56,-0.01,0.17,-0.89,-0.73,-3.28
3980,401353226,75.0,75.0,0,0,0.7,-0.53,-0.54,-1.06,-2.12,-1.42
5579,401353226,34.0,34.0,0,0,0.08,0.64,1.29,-0.68,1.25,1.33
29,401353226,0.0,91.0,0,0,0.46,0.28,-0.61,-0.91,-1.24,-0.78
1548,401353226,0.0,91.0,0,0,-2.46,-1.03,0.81,0.9,0.68,-1.78
3702,401353226,23.0,23.0,0,1,-0.46,1.42,0.4,0.47,2.28,1.83
4251,401353226,54.0,54.0,0,0,-0.16,-0.7,1.42,0.03,0.74,0.58
5409,401353226,60.0,60.0,0,0,-0.17,0.64,-0.07,-0.33,0.24,0.08
4350033,401353226,60.0,60.0,0,0,0.9,-0.04,-0.45,-0.33,-0.82,0.08
4699314,401353226,0.0,91.0,0,0,-1.81,0.0,-0.4,-0.58,-0.97,-2.78
4483,401353226,0.0,91.0,0,0,-0.7,0.33,-0.49,0.58,0.42,-0.28
962,401353226,0.0,91.0,0,0,-0.24,0.13,0.16,0.16,0.45,0.22
3284,401353226,0.0,91.0,0,0,-1.38,0.7,-0.46,-1.64,-1.4,-2.78
9938,401353226,20.0,20.0,0,1,1.28,-0.53,1.03,0.3,0.8,2.08
78,401353226,23.0,23.0,0,1,0.28,-0.24,0.53,1.26,1.54,1.83
158,401353226,0.0,91.0,0,0,-0.54,-0.37,-0.57,0.69,-0.24,-0.78
10049,401353226,0.0,91.0,0,0,0.92,0.44,-2.49,-0.64,-2.7,-1.78
7081,401353226,60.0,60.0,0,0,-1.41,0.92,1.27,-0.7,1.49,0.08
4587,401353226,23.0,23.0,0,1,0.74,0.38,-0.1,0.8,1.08,1.83
307,401353226,0.0,91.0,0,0,-0.38,-0.88,-2.44,-0.09,-3.4,-3.78
10404,401353226,55.0,55.0,0,0,-0.66,0.36,0.79,-0.16,0.99,0.33
5057,401353226,71.0,71.0,0,0,-0.24,-0.45,0.32,-0.3,-0.43,-0.67
6001,401353226,9.0,9.0,1,0,0.38,0.92,0.87,0.41,2.2,2.58
9478,401353226,0.0,91.0,0,0,-0.55,-0.38,1.2,-0.55,0.27,-0.28
3378,401353226,0.0,91.0,0,0,0.64,-1.1,-1.3,0.48,-1.92,-1.28
8961,401353226,78.0,78.0,0,0,-0.74,-0.16,-1.02,-0.25,-1.43,-2.17
4723205,401353226,0.0,91.0,0,0,1.61,-0.14,-2.62,-1.14,-3.9,-2.28
2230,401353226,30.0,30.0,0,1,0.17,0.55,0.55,0.31,1.41,1.58
5539,401353226,5.0,5.0,1,0,0.91,0.66,1.18,0.33,2.17,3.08
9513,401353226,20.0,20.0,0,1,0.07,0.73,0.79,0.49,2.01,2.08
5553,401353226,13.0,13.0,0,1,0.88,0.41,0.9,0.14,1.45,2.33
6086,401353226,9.0,9.0,1,0,1.16,0.3,1.96,-0.84,1.42,2.58
4410612,401353226,0.0,91.0,0,0,-1.79,0.99,-2.76,-0.22,-1.99,-3.78
3970,401353226,41.0,41.0,0,0,0.02,1.7,-0.4,-0.24,1.06,1.08
9031,401353226,71.0,71.0,0,0,-0.2,-0.4,0.12,-0.19,-0.47,-0.67
4364873,401353226,41.0,41.0,0,0,-0.05,0.1,0.67,0.36,1.12,1.08
1614,401353226,20.0,20.0,0,1,0.51,0.38,0.65,0.54,1.56,2.08
9877,401353226,2.0,2.0,1,0,1.16,0.63,1.28,0.5,2.41,3.58
10140,401353226,13.0,13.0,0,1,0.36,0.15,0.99,0.82,1.97,2.33
4399256,401353226,0.0,91.0,0,0,-1.11,0.85,-0.19,-0.84,-0.18,-1.28
1350,401353226,0.0,91.0,0,0,-0.2,1.25,-0.67,-0.67,-0.09,-0.28
686,401353226,0.0,91.0,0,0,-0.76,-1.26,-0.49,-0.27,-2.03,-2.78
9517,401353227,0.0,91.0,0,0,-0.53,-1.25,0.61,-1.19,-1.83,-2.36
5548,401353227,0.0,91.0,0,0,-1.14,0.16,-2.06,-0.32,-2.22,-3.36
5951,401353227,0.0,91.0,0,0,-2.57,0.05,-1.76,-0.07,-1.78,-4.36
3832,401353227,12.0,12.0,0,1,0.63,0.14,0.57,0.69,1.41,2.03
5502,401353227,0.0,91.0,0,0,-1.71,0.76,0.54,0.05,1.36,-0.36
10906,401353227,46.0,46.0,0,0,0.49,-0.43,0.49,-0.02,0.04,0.53
10372,401353227,79.0,79.0,0,0,0.08,-0.58,-0.59,-0.13,-1.3,-1.22
388,401353227,32.0,32.0,0,0,0.23,0.26,-0.12,0.66,0.8,1.03
9127,401353227,69.0,69.0,0,0,0.15,0.28,-0.14,-0.76,-0.62,-0.47
10577,401353227,51.0,51.0,0,0,-0.88,0.34,0.62,0.21,1.16,0.28
2283,401353227,15.0,15.0,0,1,1.8,0.74,-0.58,-0.17,-0.01,1.78
4383,401353227,38.0,38.0,0,0,-0.11,0.73,0.05,0.12,0.9,0.78
774,401353227,65.0,65.0,0,0,0.91,0.55,-0.68,-0.99,-1.12,-0.22
9584,401353227,0.0,91.0,0,0,-0.31,-1.84,-0.04,0.33,-1.55,-1.85
4780,401353227,0.0,91.0,0,0,-1.48,0.99,-1.42,0.56,0.13,-1.36
6011,401353227,17.0,17.0,0,1,1.26,0.37,-0.67,0.58,0.28,1.53
1222,401353227,0.0,91.0,0,0,-1.46,-0.1,1.08,-0.38,0.6,-0.86
3599,401353227,0.0,91.0,0,0,-1.12,0.28,-1.25,-0.76,-1.73,-2.86
3454,401353227,0.0,91.0,0,0,0.74,0.55,-0.08,-1.56,-1.09,-0.36
780,401353227,0.0,91.0,0,0,0.67,-0.44,-0.89,-0.2,-1.53,-0.85
4355673,401353227,51.0,51.0,0,0,1.0,0.5,-1.06,-0.15,-0.72,0.28
9243,401353227,12.0,12.0,0,1,2.03,-0.11,0.48,-0.37,0.0,2.03
11098,401353227,38.0,38.0,0,0,-0.66,-0.71,0.96,1.19,1.44,0.78
5704,401353227,69.0,69.0,0,0,-0.21,0.3,0.43,-0.98,-0.25,-0.47
205,401353227,0.0,91.0,0,0,-1.0,-0.21,0.11,-0.26,-0.35,-1.35
208,401353227,0.0,91.0,0,0,-0.69,0.2,-0.61,-0.25,-0.66,-1.35
5532,401353227,38.0,38.0,0,0,-0.19,-0.03,1.03,-0.02,0.98,0.78
1121,401353227,0.0,91.0,0,0,0.48,-0.52,-1.77,-0.04,-2.33,-1.85
769,401353227,0.0,91.0,0,0,-0.44,-0.72,-0.89,0.2,-1.41,-1.85
1097,401353227,8.0,8.0,1,0,-0.08,1.12,0.7,0.8,2.61,2.53
8975,401353227,0.0,91.0,0,0,-1.89,-0.76,0.68,-1.89,-1.97,-3.86
9687,401353227,0.0,91.0,0,0,-1.03,-0.51,-1.05,0.74,-0.83,-1.85
5167,401353227,69.0,69.0,0,0,0.14,-0.2,-0.38,-0.02,-0.61,-0.47
3448,401353227,59.0,59.0,0,0,-0.92,-0.07,0.69,0.33,0.95,0.03
6701,401353227,25.0,25.0,0,1,0.34,0.43,-0.06,0.58,0.94,1.28
11448,401353227,0.0,91.0,0,0,-1.08,-0.27,-0.77,0.27,-0.78,-1.85
10058,401353227,9.0,9.0,1,0,0.77,0.19,0.92,0.4,1.51,2.28
4304,401353227,0.0,91.0,0,0,-1.48,0.38,-0.95,-0.31,-0.87,-2.36
4423323,401353227,0.0,91.0,0,0,0.54,-0.78,-2.52,-1.1,-4.4,-3.86
5882,401353227,46.0,46.0,0,0,0.53,0.2,0.01,-0.22,0.0,0.53
1483,401353227,17.0,17.0,0,1,0.5,-0.49,0.95,0.57,1.03,1.53
11333,401353227,0.0,91.0,0,0,0.06,0.07,-1.88,-1.61,-3.42,-3.36
4364752,401353227,0.0,91.0,0,0,-1.4,-0.71,-0.01,0.26,-0.46,-1.86
4844,401353227,0.0,91.0,0,0,1.22,0.3,-1.47,-0.41,-1.58,-0.36
11387,401353227,0.0,91.0,0,0,-0.15,0.02,-0.77,0.04,-0.71,-0.86
5860,401353227,3.0,3.0,1,0,0.42,-0.17,2.35,0.43,2.61,3.03
5573,401353227,0.0,91.0,0,0,0.47,0.2,-1.5,-0.02,-1.32,-0.85
576,401353227,0.0,91.0,0,0,-1.66,-0.86,1.82,0.35,1.31,-0.36
5504,401353227,0.0,91.0,0,0,0.26,-0.98,0.89,-1.03,-1.12,-0.85
619,401353227,59.0,59.0,0,0,1.27,0.1,-0.81,-0.53,-1.24,0.03
5902,401353227,51.0,51.0,0,0,-0.28,0.86,-0.26,-0.04,0.56,0.28
1680,401353227,51.0,51.0,0,0,0.96,0.38,-1.04,-0.01,-0.68,0.28
110,401353227,0.0,91.0,0,0,0.23,-0.77,-0.37,-0.45,-1.59,-1.35
5025,401353227,9.0,9.0,1,0,-0.64,-0.3,2.13,1.1,2.92,2.28
3598,401353227,0.0,91.0,0,0,-1.88,-0.68,0.96,-1.25,-0.98,-2.86
5797,401353227,0.0,91.0,0,0,-0.45,1.37,-2.6,-0.67,-1.91,-2.35
4602673,401353227,17.0,17.0,0,1,-0.19,0.31,1.42,-0.01,1.72,1.53
6894,401353227,0.0,91.0,0,0,0.61,0.13,-1.98,-0.62,-2.46,-1.85
3317,401353227,17.0,17.0,0,1,0.25,-0.25,0.56,0.98,1.29,1.53
11099,401353227,25.0,25.0,0,1,0.53,0.31,-0.61,1.05,0.76,1.28
10166,401353227,38.0,38.0,0,0,-0.32,0.12,0.82,0.16,1.1,0.78
5467,401353227,2.0,2.0,1,0,0.36,0.41,1.57,0.95,2.92,3.28
4848,401353227,5.0,5.0,1,0,0.83,0.93,0.73,0.29,1.95,2.78
1030,401353227,59.0,59.0,0,0,-0.64,0.3,-0.4,0.77,0.68,0.03
5771,401353227,76.0,76.0,0,0,0.49,-0.64,-0.46,-0.36,-1.46,-0.97
10363,401353227,0.0,91.0,0,0,-0.39,-0.18,-1.36,1.06,-0.47,-0.85
2552,401353227,0.0,91.0,0,0,-1.06,-0.33,0.39,-0.86,-0.8,-1.85
10364,401353227,0.0,91.0,0,0,-0.67,-0.23,-1.14,0.19,-1.18,-1.85
6689,401353227,0.0,91.0,0,0,-0.46,-0.16,-0.84,-0.39,-1.4,-1.85
7083,401353227,1.0,1.0,1,0,0.97,0.68,1.31,0.57,2.56,3.53
8906,401353227,76.0,76.0,0,0,-0.1,0.43,-1.15,-0.15,-0.87,-0.97
3793,401353227,0.0,91.0,0,0,0.62,-0.65,-1.47,-0.36,-2.48,-1.86
601,401353227,0.0,91.0,0,0,0.52,-0.13,0.98,-1.73,-0.88,-0.36
5962,401353227,51.0,51.0,0,0,0.23,-0.47,-0.03,0.56,0.05,0.28
4404991,401353227,0.0,91.0,0,0,0.46,-0.52,-0.34,-0.95,-1.81,-1.36
1059,401353227,0.0,91.0,0,0,-1.51,-0.07,0.53,0.7,1.16,-0.36
455,401353227,0.0,91.0,0,0,-1.35,-0.58,-0.16,-1.27,-2.01,-3.36
4859,401353227,73.0,73.0,0,0,-0.1,0.6,-1.33,0.12,-0.62,-0.72
9143,401353227,32.0,32.0,0,0,0.07,-0.27,1.61,-0.38,0.96,1.03
6931,401353227,0.0,91.0,0,0,-0.28,0.53,-0.01,-1.09,-0.57,-0.85
257,401353227,12.0,12.0,0,1,1.02,0.02,0.99,0.01,1.01,2.03
2571,401353227,0.0,91.0,0,0,-0.35,-0.83,-0.75,-0.43,-2.0,-2.36
3351,401353227,51.0,51.0,0,0,0.48,-0.15,0.42,-0.47,-0.2,0.28
9530,401353227,32.0,32.0,0,0,0.85,0.34,-0.1,-0.06,0.18,1.03
6954,401353227,51.0,51.0,0,0,-0.7,0.19,-0.15,0.94,0.99,0.28
9931,401353227,17.0,17.0,0,1,-0.72,0.14,1.07,1.05,2.25,1.53
5729,401353227,59.0,59.0,0,0,0.86,0.1,-0.52,-0.4,-0.83,0.03
3688,401353227,25.0,25.0,0,1,2.47,-0.29,-0.25,-0.64,-1.18,1.28
6151,401353227,76.0,76.0,0,0,-0.06,-0.05,-0.51,-0.34,-0.9,-0.97
10548,401353227,0.0,91.0,0,0,-2.06,-1.79,0.01,0.48,-1.3,-3.36
4412121,401353227,0.0,91.0,0,0,-2.12,0.12,-1.08,-0.28,-1.24,-3.36
1600,401353227,17.0,17.0,0,1,0.16,0.52,0.66,0.2,1.38,1.53
3792,401353227,0.0,91.0,0,0,-0.93,-0.96,0.05,-0.51,-1.43,-2.36
10831,401353227,65.0,65.0,0,0,-0.16,-0.99,0.41,0.52,-0.06,-0.22
3980,401353227,83.0,83.0,0,0,-0.95,-0.34,-0.25,-0.42,-1.02,-1.97
5692,401353227,9.0,9.0,1,0,1.88,-0.02,0.47,-0.04,0.41,2.28
707,401353227,38.0,38.0,0,0,-0.31,0.71,0.44,-0.06,1.09,0.78
6825,401353227,32.0,32.0,0,0,0.57,-0.47,0.16,0.78,0.47,1.03
1674,401353227,65.0,65.0,0,0,0.24,-0.42,-0.24,0.2,-0.46,-0.22
1750,401353227,0.0,91.0,0,0,-2.42,0.14,0.42,0.01,0.57,-1.86
1548,401353227,0.0,91.0,0,0,-0.85,-0.5,0.12,0.38,-0.01,-0.85
962,401353227,5.0,5.0,1,0,1.11,0.1,0.57,1.0,1.68,2.78
377,401353227,25.0,25.0,0,1,-0.58,0.79,1.1,-0.02,1.87,1.28
6090,401353227,0.0,91.0,0,0,0.29,0.04,-2.02,-0.16,-2.14,-1.85
5619,401353227,0.0,91.0,0,0,-1.26,1.23,-0.5,-0.33,0.4,-0.86
9804,401353227,0.0,91.0,0,0,0.23,-1.15,-2.43,-0.51,-4.08,-3.86
9938,401353227,0.0,91.0,0,0,-0.23,0.16,-0.88,0.59,-0.13,-0.35
1195,401353227,0.0,91.0,0,0,-2.52,-0.85,2.8,0.21,2.17,-0.35
6937,401353227,38.0,38.0,0,0,-0.79,0.6,1.15,-0.18,1.57,0.78
4449,401353227,0.0,91.0,0,0,-0.93,-0.7,-0.14,-1.09,-1.93,-2.86
7081,401353227,0.0,91.0,0,0,-0.22,-0.08,-0.68,0.13,-0.64,-0.85
9076,401353227,0.0,91.0,0,0,-0.31,0.17,0.03,-0.24,-0.05,-0.35
10404,401353227,3.0,3.0,1,0,1.02,0.1,1.39,0.53,2.02,3.03
4267,401353227,0.0,91.0,0,0,0.14,0.33,-1.55,0.23,-1.0,-0.85
5057,401353227,0.0,91.0,0,0,0.7,-0.58,0.12,-1.6,-2.06,-1.35
1037,401353227,0.0,91.0,0,0,-1.57,0.45,-0.36,1.12,1.21,-0.36
6001,401353227,17.0,17.0,0,1,1.27,0.58,-0.22,-0.09,0.27,1.53
10932,401353227,69.0,69.0,0,0,0.85,-0.87,-0.99,0.54,-1.32,-0.47
7001,401353227,0.0,91.0,0,0,-0.36,-0.33,0.96,-0.62,0.0,-0.35
9478,401353227,15.0,15.0,0,1,-0.4,0.49,1.41,0.29,2.18,1.78
3378,401353227,25.0,25.0,0,1,0.61,-0.49,1.12,0.04,0.67,1.28
8961,401353227,73.0,73.0,0,0,-0.17,0.18,-0.79,0.07,-0.55,-0.72
10980,401353227,79.0,79.0,0,0,-1.46,0.66,-0.12,-0.3,0.24,-1.22
9569,401353227,59.0,59.0,0,0,-0.64,-0.47,1.21,-0.08,0.67,0.03
5539,401353227,59.0,59.0,0,0,-0.73,-0.66,0.52,0.91,0.77,0.03
9513,401353227,0.0,91.0,0,0,-0.3,0.1,-1.17,0.52,-0.56,-0.86
6086,401353227,17.0,17.0,0,1,0.21,1.0,0.5,-0.19,1.32,1.53
10664,401353227,32.0,32.0,0,0,-0.48,0.49,0.33,0.7,1.52,1.03
9626,401353227,32.0,32.0,0,0,-0.28,0.02,0.86,0.43,1.32,1.03
1185,401353227,73.0,73.0,0,0,-0.17,-0.62,0.76,-0.68,-0.54,-0.72
4408315,401353227,25.0,25.0,0,1,0.65,0.82,-0.02,-0.16,0.63,1.28
10360,401353227,65.0,65.0,0,0,0.49,0.0,0.41,-1.11,-0.7,-0.22
11119,401353227,0.0,91.0,0,0,-0.86,0.03,-0.44,0.92,0.51,-0.36
9877,401353227,0.0,91.0,0,0,-2.11,-0.17,1.48,0.45,1.76,-0.36
10140,401353227,5.0,5.0,1,0,0.33,0.61,1.16,0.68,2.45,2.78
9261,401353228,56.0,56.0,0,0,-0.23,-0.29,-0.44,0.46,-0.27,-0.49
16,401353228,0.0,91.0,0,0,-2.01,-0.51,-1.56,-3.84,-5.91,-7.92
9517,401353228,0.0,91.0,0,0,0.18,1.02,1.02,-1.64,0.4,0.58
4989,401353228,6.0,6.0,1,0,0.69,0.72,0.37,0.72,1.81,2.51
6015,401353228,0.0,91.0,0,0,0.61,0.3,0.16,-0.49,-0.03,0.58
5502,401353228,0.0,91.0,0,0,-1.02,0.58,0.05,0.47,1.1,0.08
10906,401353228,0.0,91.0,0,0,-0.56,-0.13,0.58,0.69,1.14,0.58
10372,401353228,9.0,9.0,1,0,0.53,0.46,0.95,0.32,1.74,2.26
9484,401353228,0.0,91.0,0,0,-1.07,-0.81,0.91,-0.46,-0.35,-1.42
9127,401353228,0.0,91.0,0,0,-2.35,-0.08,-0.12,1.13,0.93,-1.42
2283,401353228,0.0,91.0,0,0,-2.4,0.12,0.98,-0.62,0.48,-1.92
4383,401353228,0.0,91.0,0,0,-0.91,-0.03,-0.57,-0.41,-1.01,-1.92
774,401353228,0.0,91.0,0,0,-0.47,0.19,-3.06,-0.09,-2.95,-3.42
9584,401353228,0.0,91.0,0,0,1.79,-1.57,-1.33,1.19,-1.71,0.08
1225,401353228,9.0,9.0,1,0,0.05,0.21,1.25,0.75,2.21,2.26
4780,401353228,0.0,91.0,0,0,-0.39,-0.77,-0.82,-0.44,-2.03,-2.42
6011,401353228,0.0,91.0,0,0,1.02,0.08,-5.5,-1.52,-6.94,-5.92
4638,401353228,51.0,51.0,0,0,-0.13,-0.25,-1.05,1.19,-0.11,-0.24
4415125,401353228,0.0,91.0,0,0,-0.6,0.38,-1.7,-0.5,-1.82,-2.42
3596,401353228,51.0,51.0,0,0,-0.57,-0.78,0.71,0.4,0.33,-0.24
3599,401353228,0.0,91.0,0,0,-1.73,0.45,0.09,-0.74,-0.19,-1.92
712,401353228,0.0,91.0,0,0,0.44,-0.39,-1.07,-1.9,-3.36,-2.92
4355673,401353228,0.0,91.0,0,0,-0.98,-0.25,-0.07,0.89,0.56,-0.42
9126,401353228,21.0,21.0,0,1,0.6,0.06,-0.19,1.3,1.16,1.76
10863,401353228,0.0,91.0,0,0,0.18,-1.59,0.5,0.99,-0.1,0.08
5704,401353228,0.0,91.0,0,0,0.41,-1.15,0.39,-2.57,-3.32,-2.92
205,401353228,0.0,91.0,0,0,1.01,-1.06,0.48,-0.36,-0.94,0.08
6017,401353228,15.0,15.0,0,1,0.25,0.05,0.85,0.86,1.76,2.01
1121,401353228,0.0,91.0,0,0,-0.01,0.77,-0.5,-0.17,0.1,0.08
769,401353228,15.0,15.0,0,1,0.2,1.03,0.96,-0.19,1.81,2.01
1097,401353228,0.0,91.0,0,0,-0.21,0.28,-0.45,0.96,0.79,0.58
8975,401353228,46.0,46.0,0,0,-0.69,0.31,0.68,-0.04,0.95,0.26
1264,401353228,56.0,56.0,0,0,-0.89,-0.15,1.24,-0.69,0.4,-0.49
4425906,401353228,2.0,2.0,1,0,-0.58,0.78,1.54,1.52,3.84,3.26
5167,401353228,46.0,46.0,0,0,-1.01,0.33,0.41,0.53,1.27,0.26
11456,401353228,0.0,91.0,0,0,-0.66,1.08,0.15,-0.48,0.74,0.08
3950,401353228,0.0,91.0,0,0,-1.99,0.41,1.19,0.96,2.57,0.58
5574,401353228,46.0,46.0,0,0,1.22,0.47,-0.9,-0.53,-0.96,0.26
6701,401353228,0.0,91.0,0,0,-0.51,0.24,0.54,-1.19,-0.41,-0.92
10054,401353228,25.0,25.0,0,1,1.64,0.68,-0.71,-0.1,-0.13,1.51
11448,401353228,0.0,91.0,0,0,-1.74,-1.58,0.65,-0.25,-1.18,-2.92
4423323,401353228,62.0,62.0,0,0,0.02,-0.83,-0.91,0.23,-1.51,-1.49
1483,401353228,0.0,91.0,0,0,-0.68,1.04,-0.34,0.06,0.76,0.08
11333,401353228,0.0,91.0,0,0,-0.44,-0.23,-2.61,0.86,-1.98,-2.42
3550,401353228,0.0,91.0,0,0,0.53,0.38,-2.03,-0.3,-1.95,-1.42
4364752,401353228,0.0,91.0,0,0,0.63,0.1,-1.25,0.61,-0.55,0.08
4844,401353228,0.0,91.0,0,0,1.25,-0.33,-0.09,-0.26,-0.67,0.58
11387,401353228,41.0,41.0,0,0,0.47,0.03,0.59,-0.58,0.04,0.51
5573,401353228,59.0,59.0,0,0,-0.38,1.09,-0.68,-0.76,-0.36,-0.74
3856,401353228,0.0,91.0,0,0,0.49,0.23,-0.46,0.31,0.09,0.58
5902,401353228,0.0,91.0,0,0,-1.03,0.07,-0.68,-0.27,-0.88,-1.92
508,401353228,0.0,91.0,0,0,-0.34,0.77,-1.27,-1.08,-1.58,-1.92
6196,401353228,51.0,51.0,0,0,-0.77,-0.41,1.25,-0.32,0.53,-0.24
1680,401353228,15.0,15.0,0,1,-0.31,0.7,1.59,0.02,2.32,2.01
110,401353228,0.0,91.0,0,0,-1.59,-0.56,0.88,-0.15,0.17,-1.42
5025,401353228,9.0,9.0,1,0,1.96,0.33,-0.22,0.19,0.3,2.26
3598,401353228,0.0,91.0,0,0,1.37,-0.56,-1.24,1.01,-0.79,0.58
5797,401353228,0.0,91.0,0,0,-1.22,-0.23,0.7,-1.16,-0.7,-1.92
6894,401353228,0.0,91.0,0,0,1.37,-1.2,0.98,-0.57,-0.79,0.58
10505,401353228,9.0,9.0,1,0,0.09,0.7,0.75,0.72,2.17,2.26
1030,401353228,15.0,15.0,0,1,0.61,0.33,2.51,-1.45,1.4,2.01
1265,401353228,0.0,91.0,0,0,1.29,0.45,-3.07,-3.1,-5.71,-4.42
5771,401353228,0.0,91.0,0,0,-1.89,-0.1,0.03,0.54,0.47,-1.42
4513,401353228,2.0,2.0,1,0,2.44,-0.59,0.25,1.17,0.82,3.26
3857,401353228,62.0,62.0,0,0,0.17,-0.35,-0.9,-0.41,-1.66,-1.49
10363,401353228,0.0,91.0,0,0,-1.1,0.08,0.11,0.5,0.69,-0.42
10364,401353228,15.0,15.0,0,1,-0.56,-0.17,2.09,0.65,2.57,2.01
6689,401353228,49.0,49.0,0,0,-0.18,0.74,-0.85,0.31,0.19,0.01
7083,401353228,25.0,25.0,0,1,1.35,-0.39,0.55,0.0,0.16,1.51
8906,401353228,0.0,91.0,0,0,0.6,-1.25,0.98,-0.75,-1.02,-0.42
1077,401353228,0.0,91.0,0,0,0.04,-0.13,-1.23,-0.6,-1.95,-1.92
3793,401353228,0.0,91.0,0,0,-1.11,0.09,0.7,-0.59,0.19,-0.92
601,401353228,25.0,25.0,0,1,0.09,0.55,1.83,-0.97,1.42,1.51
676,401353228,0.0,91.0,0,0,-1.17,-0.2,-1.8,0.76,-1.25,-2.42
5962,401353228,6.0,6.0,1,0,0.27,-0.2,1.4,1.03,2.23,2.51
4845305,401353228,0.0,91.0,0,0,-0.06,-1.4,-2.17,-3.79,-7.36,-7.42
4404991,401353228,0.0,91.0,0,0,0.42,0.73,-1.74,-0.32,-1.34,-0.92
1059,401353228,31.0,31.0,0,0,-0.54,-0.3,1.09,1.01,1.8,1.26
9037,401353228,2.0,2.0,1,0,1.78,0.15,0.12,1.21,1.48,3.26
4859,401353228,37.0,37.0,0,0,-0.39,0.53,-0.03,0.65,1.15,0.76
4781,401353228,0.0,91.0,0,0,-0.36,-0.31,-2.63,-2.12,-5.06,-5.42
8973,401353228,1.0,1.0,1,0,2.1,-0.87,1.06,1.47,1.66,3.76
9143,401353228,0.0,91.0,0,0,-0.15,-0.8,-0.94,0.47,-1.26,-1.42
6931,401353228,9.0,9.0,1,0,0.56,-0.04,1.08,0.65,1.7,2.26
1367,401353228,0.0,91.0,0,0,-2.47,0.46,-0.48,1.07,1.05,-1.42
257,401353228,49.0,49.0,0,0,-0.3,0.58,0.4,-0.68,0.31,0.01
2571,401353228,61.0,61.0,0,0,-0.61,-0.03,-0.59,0.24,-0.38,-0.99
3351,401353228,0.0,91.0,0,0,0.49,-1.92,1.57,-0.55,-0.91,-0.42
6954,401353228,31.0,31.0,0,0,-0.06,0.67,0.63,0.01,1.32,1.26
5729,401353228,0.0,91.0,0,0,1.76,-0.23,-0.39,-1.07,-1.68,0.08
3688,401353228,64.0,64.0,0,0,-1.18,-0.86,0.49,-0.43,-0.81,-1.99
6151,401353228,0.0,91.0,0,0,-1.73,-0.89,-1.62,-2.18,-4.69,-6.41
10548,401353228,0.0,91.0,0,0,-0.74,1.2,0.86,-1.75,0.32,-0.42
4412121,401353228,25.0,25.0,0,1,0.5,0.52,0.66,-0.17,1.01,1.51
1600,401353228,0.0,91.0,0,0,-1.28,0.46,0.65,-0.24,0.86,-0.41
3792,401353228,15.0,15.0,0,1,0.15,0.37,1.09,0.41,1.86,2.01
1042,401353228,0.0,91.0,0,0,1.99,-0.22,-0.99,-0.7,-1.91,0.08
10831,401353228,51.0,51.0,0,0,-0.53,-1.19,0.61,0.87,0.29,-0.24
5692,401353228,51.0,51.0,0,0,0.68,0.31,-0.63,-0.6,-0.92,-0.24
5579,401353228,0.0,91.0,0,0,-1.14,-1.44,-0.26,0.42,-1.28,-2.42
1674,401353228,0.0,91.0,0,0,-0.94,-0.23,0.28,1.47,1.52,0.58
1750,401353228,25.0,25.0,0,1,0.75,1.12,-0.72,0.36,0.76,1.51
1935,401353228,0.0,91.0,0,0,-0.76,0.66,0.08,-0.4,0.34,-0.42
3702,401353228,21.0,21.0,0,1,1.08,0.43,0.63,-0.38,0.68,1.76
1254,401353228,0.0,91.0,0,0,0.05,-0.38,-0.11,-1.99,-2.47,-2.42
5409,401353228,41.0,41.0,0,0,-0.69,-0.19,0.92,0.46,1.2,0.51
4483,401353228,35.0,35.0,0,0,0.21,-0.43,0.75,0.48,0.8,1.01
377,401353228,41.0,41.0,0,0,0.84,0.72,-0.98,-0.07,-0.33,0.51
6090,401353228,0.0,91.0,0,0,-0.45,0.8,-1.45,-1.81,-2.47,-2.92
9804,401353228,0.0,91.0,0,0,0.32,-0.56,-2.2,-0.49,-3.24,-2.92
78,401353228,9.0,9.0,1,0,0.9,-0.54,1.39,0.51,1.36,2.26
158,401353228,21.0,21.0,0,1,-0.29,0.78,0.91,0.36,2.05,1.76
1195,401353228,0.0,91.0,0,0,0.23,0.25,-0.92,0.52,-0.14,0.08
6937,401353228,6.0,6.0,1,0,0.0,1.16,1.23,0.12,2.51,2.51
4449,401353228,0.0,91.0,0,0,0.25,0.15,-2.05,-0.77,-2.67,-2.42
7081,401353228,37.0,37.0,0,0,-0.22,0.55,0.11,0.32,0.98,0.76
9076,401353228,0.0,91.0,0,0,-2.88,0.36,-0.07,0.67,0.97,-1.92
